Date,Open,High,Low,Close,Volume,OpenInterest
2017-02-07,83.27,83.31,82.9,83.01,283095,0.0
2017-02-08,82.88,83.76,82.81,83.62,228125,0.0
2017-02-09,82.15,84.11,82.15,84.07,416243,0.0
2017-02-10,84.28,84.69,83.721,84.53,231598,0.0
2017-02-13,84.99,85.24,84.63,84.96,265059,0.0
2017-02-14,84.8,85.1,84.69,85.09,308723,0.0
2017-02-15,84.14,84.49,83.39,83.77,559670,0.0
2017-02-16,84.08,84.99,83.53,84.26,371964,0.0
2017-02-17,84.28,84.9,84.07,84.9,367414,0.0
2017-02-21,84.8,85.42,84.16,85.17,918012,0.0
2017-02-22,85.44,87.4,81.9,82.2,1880578,0.0
2017-02-23,82.47,83.71,82.4,82.84,906258,0.0
2017-02-24,82.93,84,82.8,83.96,820996,0.0
2017-02-27,83.62,83.84,83.27,83.8,420516,0.0
2017-02-28,83.72,83.81,82.78,82.92,492834,0.0
2017-03-01,83.55,84.49,83.2572,84.33,495833,0.0
2017-03-02,84.18,84.46,83.37,83.67,295097,0.0
2017-03-03,83.84,84.15,83.33,83.94,363563,0.0
2017-03-06,83.68,83.93,82.84,82.87,753590,0.0
2017-03-07,82.78,83.15,81.5263,81.84,631120,0.0
2017-03-08,81.59,82,80.52,80.7,908817,0.0
2017-03-09,80.84,80.87,79.71,80.04,788868,0.0
2017-03-10,80.36,80.43,79.76,79.94,735252,0.0
2017-03-13,80.1,80.2,79.36,79.75,642917,0.0
2017-03-14,79.51,79.66,79.09,79.34,587244,0.0
2017-03-15,79.59,80.19,79.385,80.07,680233,0.0
2017-03-16,79.9,80.66,79.9,80.35,1242628,0.0
2017-03-17,80.65,81.27,80.09,81.18,801358,0.0
2017-03-20,80.94,81.1,80.48,80.95,882826,0.0
2017-03-21,81.08,81.39,79.59,79.65,582364,0.0
2017-03-22,79.86,80.61,79.43,80.04,819726,0.0
2017-03-23,80.27,80.56,79.69,79.96,508859,0.0
2017-03-24,80.18,80.49,79.7,79.72,743537,0.0
2017-03-27,79.36,79.9657,79.17,79.68,567210,0.0
2017-03-28,79.39,80.37,79.24,80.06,417775,0.0
2017-03-29,79.78,80.47,79.61,80.47,543522,0.0
2017-03-30,80.41,80.95,80.04,80.78,1134610,0.0
2017-03-31,80.82,81.605,80.5925,81.14,587530,0.0
2017-04-03,81.06,81.29,79.36,79.84,724931,0.0
2017-04-04,80.01,80.64,79.63,79.95,493990,0.0
2017-04-05,79.98,80.34,79.43,79.45,887961,0.0
2017-04-06,79.46,79.82,79.13,79.5,699372,0.0
2017-04-07,79.41,79.79,79.25,79.29,521016,0.0
2017-04-10,79.31,79.87,79.31,79.47,344381,0.0
2017-04-11,79.27,79.64,78.8125,79.63,703909,0.0
2017-04-12,79.17,79.74,78.69,79.23,375001,0.0
2017-04-13,79.25,79.65,79.11,79.11,327316,0.0
2017-04-17,79.48,80.08,79.48,80.07,327961,0.0
2017-04-18,79.71,80.8,79.71,80.63,366050,0.0
2017-04-19,80.98,81.27,80.55,80.77,380106,0.0
2017-04-20,81.1,81.62,81.01,81.37,451469,0.0
2017-04-21,81.44,81.9,81.31,81.64,313803,0.0
2017-04-24,82.42,82.81,82.14,82.65,423687,0.0
2017-04-25,82.87,83.29,82.5775,82.98,387543,0.0
2017-04-26,82.86,83.69,82.84,83.18,536840,0.0
2017-04-27,83.23,83.68,82.88,83.15,407051,0.0
2017-04-28,83.15,83.15,82.55,82.8,507078,0.0
2017-05-01,83,83.25,82.44,82.77,861030,0.0
2017-05-02,82.87,83.28,82.06,82.18,949114,0.0
2017-05-03,76.55,79.01,76.5,76.75,3521690,0.0
2017-05-04,76.69,78.43,75.6,77.99,2095934,0.0
2017-05-05,78.81,79.77,78.445,79.77,1046053,0.0
2017-05-08,79.77,80.08,79.13,79.32,869242,0.0
2017-05-09,79.04,79.5,79.04,79.26,651877,0.0
2017-05-10,79.06,79.24,78.43,78.71,722552,0.0
2017-05-11,78.34,78.64,77.72,78.3,509621,0.0
2017-05-12,78.07,79.99,77.92,78.09,560715,0.0
2017-05-15,78.15,79.04,78.15,78.97,498792,0.0
2017-05-16,79,79.12,78.59,78.83,584506,0.0
2017-05-17,78.48,79.01,78.41,78.52,1224774,0.0
2017-05-18,78.63,79.215,78.22,78.52,663742,0.0
2017-05-19,78.63,79.57,78.29,79.4,597448,0.0
2017-05-22,79.39,79.94,79.13,79.91,454111,0.0
2017-05-23,80,80.02,79.34,79.52,437291,0.0
2017-05-24,79.77,80.44,79.69,80.41,754911,0.0
2017-05-25,80.58,81.61,80.26,81.19,777382,0.0
2017-05-26,81.2,81.52,80.52,80.55,648108,0.0
2017-05-30,80.21,81.24,80.085,81.05,535871,0.0
2017-05-31,81.26,81.5,80.38,80.89,480882,0.0
2017-06-01,81.05,81.5,80.82,81.17,649366,0.0
2017-06-02,81.42,81.89,80.9,81.86,692866,0.0
2017-06-05,81.83,82.21,81.45,81.47,606761,0.0
2017-06-06,81.21,81.4597,80.545,80.67,297051,0.0
2017-06-07,81.05,81.065,80.0201,80.74,419660,0.0
2017-06-08,80.58,80.89,80.07,80.39,338977,0.0
2017-06-09,80.39,80.51,79.89,80.07,326190,0.0
2017-06-12,79.86,81.54,79.86,81.5,556967,0.0
2017-06-13,81.42,82.6,81.42,82.42,698551,0.0
2017-06-14,82.57,83.02,82.44,82.98,540885,0.0
2017-06-15,82.61,83.62,82.61,83.25,689873,0.0
2017-06-16,82.51,83.42,82.28,83.14,716071,0.0
2017-06-19,83.35,83.91,83.12,83.77,428753,0.0
2017-06-20,83.47,83.92,83.24,83.9,589128,0.0
2017-06-21,83.91,84.18,83.545,84.06,839642,0.0
2017-06-22,84.11,84.12,83.01,83.04,714852,0.0
2017-06-23,83.09,83.09,82.1441,82.36,1046497,0.0
2017-06-26,82.68,83.55,82.62,83.18,464268,0.0
2017-06-27,83.02,83.15,82.3,82.84,670166,0.0
2017-06-28,83.03,84,82.68,83.96,564748,0.0
2017-06-29,83.82,83.8567,82.99,83.36,761134,0.0
2017-06-30,83.91,84.68,83.54,84.38,687991,0.0
2017-07-03,84.87,84.96,84.15,84.21,320689,0.0
2017-07-05,84.22,84.54,83.92,84.3,555968,0.0
2017-07-06,83.74,83.855,83.375,83.48,573048,0.0
2017-07-07,83.48,83.86,83.38,83.64,729394,0.0
2017-07-10,83.63,83.69,83.325,83.459,426975,0.0
2017-07-11,83.48,83.51,82.94,83.48,279031,0.0
2017-07-12,84.01,84.62,83.85,84.55,398282,0.0
2017-07-13,84.4,84.52,83.56,84.41,309535,0.0
2017-07-14,84.76,85.53,84.43,85.44,451726,0.0
2017-07-17,85.45,85.75,84.71,85.24,437521,0.0
2017-07-18,85.07,85.94,84.73,85.87,655543,0.0
2017-07-19,85.86,86.01,84.96,85.99,442508,0.0
2017-07-20,86.05,86.35,85,86.29,258269,0.0
2017-07-21,86.14,86.96,86.1365,86.49,647071,0.0
2017-07-24,86.48,87.21,85.95,87.12,667017,0.0
2017-07-25,87.3,87.42,86.66,86.89,352817,0.0
2017-07-26,86.97,87.18,86.77,87.07,247753,0.0
2017-07-27,87.03,87.47,86.58,87.14,513829,0.0
2017-07-28,87.12,87.62,86.77,87.32,363178,0.0
2017-07-31,87.32,88,87,87.24,419214,0.0
2017-08-01,85.475,88.17,85.475,87.21,819186,0.0
2017-08-02,85.43,85.43,82.55,83.83,1676575,0.0
2017-08-03,83.45,83.7441,82.12,82.3,1045554,0.0
2017-08-04,82.56,82.98,82.0301,82.86,699899,0.0
2017-08-07,82.99,83.28,82.15,82.51,538864,0.0
2017-08-08,82.33,82.76,81.86,81.9,348910,0.0
2017-08-09,81.91,82.03,81.41,81.52,522034,0.0
2017-08-10,81.23,81.41,80.56,80.59,560803,0.0
2017-08-11,80.96,81.2,80.59,80.63,369613,0.0
2017-08-14,81.15,81.7,80.94,81.43,264736,0.0
2017-08-15,81.48,81.67,81.2,81.4,332546,0.0
2017-08-16,81.61,81.89,81.275,81.66,389970,0.0
2017-08-17,81.51,81.9,80.82,80.9,740368,0.0
2017-08-18,80.39,80.96,80.12,80.65,467747,0.0
2017-08-21,80.8,81.3,80.431,81.08,312409,0.0
2017-08-22,81.21,82.36,80.9601,82.04,420673,0.0
2017-08-23,81.87,81.87,81.18,81.19,461895,0.0
2017-08-24,81.3,81.3,79.87,80.26,525294,0.0
2017-08-25,80.75,80.75,79.59,79.67,713353,0.0
2017-08-28,80,80.15,79.08,79.24,484682,0.0
2017-08-29,79.29,79.61,78.97,79.52,614376,0.0
2017-08-30,79.62,80.35,79.2,80.16,781042,0.0
2017-08-31,80.25,81.19,80.16,81.04,418362,0.0
2017-09-01,81.38,81.38,80.81,80.95,432524,0.0
2017-09-05,80.82,81.24,80.42,80.62,640122,0.0
2017-09-06,80.72,81.18,80.59,81.07,529711,0.0
2017-09-07,81.16,82.35,81.16,82.01,620798,0.0
2017-09-08,81.73,82.8,80.89,82.46,435707,0.0
2017-09-11,82.92,82.93,81.87,82.02,522717,0.0
2017-09-12,82.02,83,81.5,82.92,421891,0.0
2017-09-13,82.64,82.65,81.33,81.45,377125,0.0
2017-09-14,81.25,81.4879,80.32,80.69,514604,0.0
2017-09-15,80.39,81.4,80.39,81.03,686033,0.0
2017-09-18,81.1,81.81,80.915,81.76,343592,0.0
2017-09-19,81.81,81.81,81.38,81.71,228352,0.0
2017-09-20,81.7,82.49,81.45,82.12,329921,0.0
2017-09-21,82.01,82.32,81.7,81.96,294414,0.0
2017-09-22,81.58,82.38,81.58,82.3,269158,0.0
2017-09-25,82.21,82.4,81.8202,82.03,322340,0.0
2017-09-26,82.5,82.5,81.7,81.9,805051,0.0
2017-09-27,82.03,82.26,81.69,81.98,491393,0.0
2017-09-28,81.58,82.435,81.49,82.4,637115,0.0
2017-09-29,82.28,83.84,82.27,83.19,605422,0.0
2017-10-02,83.4,84.09,83.01,83.52,522981,0.0
2017-10-03,83.57,84.05,83.1,83.75,373797,0.0
2017-10-04,83.74,84,83.11,83.85,317186,0.0
2017-10-05,83.88,84.05,83.58,83.79,298580,0.0
2017-10-06,83.64,83.875,83.21,83.5,364393,0.0
2017-10-09,83.36,83.68,83.03,83.33,310635,0.0
2017-10-10,83.37,83.86,83.33,83.76,266614,0.0
2017-10-11,83.72,84.01,83.161,83.35,321023,0.0
2017-10-12,83.39,83.99,83.21,83.83,333994,0.0
2017-10-13,84.27,84.6,83.91,84,287175,0.0
2017-10-16,83.96,84.26,83.74,84.07,191126,0.0
2017-10-17,84.01,84.44,83.77,84.32,201669,0.0
2017-10-18,84.26,84.9,84.26,84.8,264654,0.0
2017-10-19,84.8,84.92,84.12,84.9,346573,0.0
2017-10-20,85,85.37,84.76,84.83,427327,0.0
2017-10-23,84.88,85.07,84.355,84.78,340134,0.0
2017-10-24,84.73,85.15,84.365,84.88,293155,0.0
2017-10-25,84.53,84.93,83.96,84.2,313270,0.0
2017-10-26,84.48,85.16,84.29,84.81,554020,0.0
2017-10-27,84.53,85.35,84.365,84.93,533953,0.0
2017-10-30,84.92,85.16,84.4,84.68,517960,0.0
2017-10-31,84.81,85.42,84.66,85.06,952376,0.0
2017-11-01,86,91.34,86,89.77,1978883,0.0
2017-11-02,90.3,91.31,89.93,91.01,1285284,0.0
2017-11-03,91.02,91.41,90.15,91.02,654955,0.0
2017-11-06,90.94,91.73,90.31,91.105,563145,0.0
2017-11-07,91.7,92.92,91.7,92.29,686837,0.0
2017-11-08,92.14,92.86,91.85,92.59,714569,0.0
2017-11-09,92.16,92.78,90.67,90.83,508028,0.0
2017-11-10,90.72,90.72,89.95,90.22,610161,0.0
2017-11-13,90.03,90.43,89.65,90.14,634310,0.0
2017-11-14,89.99,91.59,89.97,91.11,760106,0.0
2017-11-15,91.1,91.32,90.39,90.84,422734,0.0
2017-11-16,91.13,91.41,90.63,90.82,818061,0.0
2017-11-17,90.7,92.21,90.6,91.86,1351075,0.0
2017-11-20,91.74,92.56,91.62,92.53,676371,0.0
2017-11-21,92.72,94.1,92.65,93.57,917309,0.0
2017-11-22,93.52,94.26,93.21,93.83,678204,0.0
2017-11-24,93.8,94.13,93.52,93.86,128984,0.0
2017-11-27,93.88,94.51,93.87,94.21,404681,0.0
2017-11-28,94.41,95.25,94.13,95.24,490992,0.0
2017-11-29,95.29,95.92,94.81,94.95,465695,0.0
2017-11-30,95.2,96.915,94.84,96.43,462271,0.0
2017-12-01,98.05,98.6,94.18,95.66,618143,0.0
2017-12-04,95.82,96.71,95.79,96.02,523955,0.0
2017-12-05,96.34,96.65,95.88,95.94,495658,0.0
2017-12-06,96.08,96.35,95.62,95.89,368219,0.0
2017-12-07,96.25,96.41,95.35,95.44,355312,0.0
2017-12-08,96.01,96.38,95.35,96.15,353446,0.0
2017-12-11,95.96,95.96,94.23,94.33,721849,0.0
2017-12-12,94.48,94.85,93.73,94.6,713510,0.0
2017-12-13,94.79,95.1,94.25,94.41,617712,0.0
2017-12-14,94.56,95.76,94.5,94.74,784666,0.0
2017-12-15,94.79,95.62,94.39,95.09,1306103,0.0
2017-12-18,95.41,96.36,95.32,95.92,460002,0.0
2017-12-19,95.77,96.7625,95.46,96.01,806210,0.0
2017-12-20,96.38,97.09,96.08,96.32,505834,0.0
2017-12-21,96.83,96.83,95.32,95.6,407873,0.0
2017-12-22,95.59,95.74,94.93,95.34,373444,0.0
2017-12-26,95.46,96.17,95.28,95.66,322543,0.0
2017-12-27,95.96,96.05,95.44,95.75,241382,0.0
2017-12-28,95.54,96.52,95.54,96.45,394373,0.0
2017-12-29,96.41,97,95.93,96.01,243311,0.0
2018-01-02,96.48,96.74,95.38,95.81,420116,0.0
2018-01-03,95.76,95.97,95.26,95.51,507302,0.0
2018-01-04,95.96,96.29,95.58,96.02,608504,0.0
2018-01-05,96.5,96.96,95.92,96.86,623724,0.0
2018-01-08,96.58,97.56,96.335,96.94,534374,0.0
2018-01-09,97.02,97.19,96.33,96.72,374013,0.0
2018-01-10,97.13,97.13,96.07,96.32,277826,0.0
2018-01-11,96.39,96.73,96.03,96.67,221525,0.0
2018-01-12,96.78,97.59,96.43,97.48,473183,0.0
2018-01-16,97.37,97.89,97.1,97.19,502257,0.0
2018-01-17,97.75,98.27,97.26,98.01,404199,0.0
2018-01-18,98.09,98.719,96.2862,98.23,490881,0.0
2018-01-19,98.5,99.09,97.9724,98.91,843972,0.0
2018-01-22,99.01,99.55,98.34,99.53,417204,0.0
2018-01-23,99.08,99.3,97.33,99.25,655188,0.0
2018-01-24,99.25,99.92,98.89,99,379110,0.0
2018-01-25,99.48,99.71,98.53,98.59,491001,0.0
2018-01-26,98.96,98.96,97.87,98.31,1199962,0.0
2018-01-29,98,98.86,97.54,98.25,787793,0.0
2018-01-30,98.29,99.4,97.875,99.11,962263,0.0
2018-01-31,99.17,100.54,98.26,100.09,846968,0.0
2018-02-01,99.23,100.34,98,100.31,1216846,0.0
2018-02-02,99.84,100.26,98.8,98.82,798217,0.0
2018-02-05,98.88,99.31,94.85,94.89,774834,0.0
2018-02-06,93.53,95.44,92.401,95.03,791312,0.0
2018-02-07,94.61,96.4,94.52,94.7,575238,0.0
2018-02-08,94.7,95.49,92.24,92.27,663716,0.0
2018-02-09,92.98,93.54,90.6,92.91,831903,0.0
2018-02-12,93.58,95.13,92.89,94.33,596199,0.0
2018-02-13,93.94,95.0799,92.6181,94.89,460499,0.0
2018-02-14,94.37,96.78,93.21,96.62,584585,0.0
2018-02-15,97.4,98.23,96.51,98.23,538565,0.0
2018-02-16,98.17,99.68,98.17,98.73,751930,0.0
2018-02-20,98.51,98.51,96.59,97.03,1126772,0.0
2018-02-21,100,102,99,99.22,1538857,0.0
2018-02-22,100.62,101.76,98.99,99.62,1289557,0.0
2018-02-23,100,101.57,99.18,101.54,572750,0.0
2018-02-26,101.83,103.62,101.67,103.59,640544,0.0
2018-02-27,103.79,103.86,103.04,103.059,721830,0.0
2018-02-28,103.66,103.72,102.16,102.19,430682,0.0
2018-03-01,102,102.675,100,101.07,653927,0.0
2018-03-02,100.57,101.59,99.3,101.37,780685,0.0
2018-03-05,101.27,103.34,100.86,103.09,514068,0.0
2018-03-06,103.31,104.55,103.075,104.26,737945,0.0
2018-03-07,103.63,104.3,103.08,104.14,321462,0.0
2018-03-08,104.33,104.68,103.76,104.39,463476,0.0
2018-03-09,104.95,106.01,104.65,105.84,767827,0.0
2018-03-12,105.82,106.07,104.68,104.86,450818,0.0
2018-03-13,105.29,105.54,104.13,104.48,387700,0.0
2018-03-14,104.91,105,103.91,104.11,302162,0.0
2018-03-15,104.25,104.705,103.58,104.25,378243,0.0
2018-03-16,104.3,105.38,104.16,104.74,458928,0.0
2018-03-19,104.49,104.56,103.1,103.95,351172,0.0
2018-03-20,104.25,105.59,104.25,105.24,394252,0.0
2018-03-21,105.07,105.87,104.8,105.05,268466,0.0
2018-03-22,104.02,105.37,103.06,103.98,812000,0.0
2018-03-23,104.07,104.27,102.05,102.11,418566,0.0
2018-03-26,103.55,103.72,101.74,103.59,361763,0.0
2018-03-27,103.84,104.39,101.05,101.69,460419,0.0
2018-03-28,101.91,102.8,101.35,101.76,298819,0.0
2018-03-29,102.42,104.6,101.61,103.98,666548,0.0
2018-04-02,103.31,103.41,100.32,101.58,632866,0.0
2018-04-03,101.82,103.959,101.46,103.5,502663,0.0
2018-04-04,102.34,104.8,102.34,104.52,506536,0.0
2018-04-05,104.84,105.745,104.61,105.45,538814,0.0
2018-04-06,104.57,105.62,103.375,104.11,886406,0.0
2018-04-09,104.56,106.0755,104.32,104.78,518174,0.0
2018-04-10,106.24,106.89,105.39,106.47,695585,0.0
2018-04-11,105.91,106.77,105.72,106.06,409730,0.0
2018-04-12,106.41,106.925,105.395,106.35,379689,0.0
2018-04-13,106.6,106.79,105.18,105.41,482654,0.0
2018-04-16,106.34,107.13,105.94,106.89,299798,0.0
2018-04-17,107.71,108.45,106.91,107.36,621476,0.0
2018-04-18,107.75,108.12,106.28,108,459716,0.0
2018-04-19,107.95,108.21,106.9,107.57,435793,0.0
2018-04-20,107.82,108.58,107.02,107.37,373647,0.0
2018-04-23,107.73,107.99,107.2,107.64,391240,0.0
2018-04-24,108.32,108.33,106.59,106.98,753019,0.0
2018-04-25,106.01,107.01,106.01,106.62,411213,0.0
2018-04-26,106.86,107.09,105.74,106.65,617378,0.0
2018-04-27,106.7,107.5,106.55,107.11,480711,0.0
2018-04-30,107.18,107.76,106.43,106.43,536357,0.0
2018-05-01,107.74,107.74,105.58,106.69,1022989,0.0
2018-05-02,105.5,105.5,99.86,99.99,2531431,0.0
2018-05-03,99.87,101,95.21,100.61,1744545,0.0
2018-05-04,100.5,103.49,100.26,102.36,805037,0.0
2018-05-07,102.63,104.33,102.48,103.7,616172,0.0
2018-05-08,102.67,103.89,102.01,103.62,750190,0.0
2018-05-09,103.93,105.29,102.2151,104.78,604175,0.0
2018-05-10,105.35,106.6,105.095,105.9,523691,0.0
2018-05-11,106,106.58,105.32,105.88,521259,0.0
2018-05-14,105.77,106.17,104.92,105.24,366873,0.0
2018-05-15,104.58,105.16,104.55,105.04,475432,0.0
2018-05-16,105.12,105.38,104.45,104.69,471918,0.0
2018-05-17,104.49,105.76,104.13,104.58,501715,0.0
2018-05-18,104.9,106.35,104.5,106.33,875300,0.0
2018-05-21,106.42,107.34,106.42,107.14,347175,0.0
2018-05-22,107.34,107.42,105.375,105.67,380009,0.0
2018-05-23,104.95,105.7406,104.45,105.67,285202,0.0
2018-05-24,105.53,106.77,105.31,106.46,413233,0.0
2018-05-25,106.46,106.71,105.85,106.1,323593,0.0
2018-05-29,105.56,106.095,104.46,105.46,370383,0.0
2018-05-30,105.72,107.595,105.72,107.08,553069,0.0
2018-05-31,107.22,109.33,106,106.24,446866,0.0
2018-06-01,106.83,107.32,106.19,107.27,474706,0.0
2018-06-04,106.7,108.15,106.035,108.01,718258,0.0
2018-06-05,108.28,109.12,108.09,109.01,371548,0.0
2018-06-06,108.94,109.47,108.8,109.42,682669,0.0
2018-06-07,109.59,109.59,108.615,109.12,542243,0.0
2018-06-08,109.11,109.45,108.84,109.06,766446,0.0
2018-06-11,109.02,109.32,108.8,108.94,497958,0.0
2018-06-12,109.19,109.6,109.025,109.43,618813,0.0
2018-06-13,109.57,110.27,109.445,109.71,350031,0.0
2018-06-14,110,110.32,109.06,109.96,293748,0.0
2018-06-15,109.83,110,108.625,109.91,505587,0.0
2018-06-18,109.13,109.995,108.88,109.59,367533,0.0
2018-06-19,108.87,109.35,108.35,109.2,390448,0.0
2018-06-20,109.14,109.49,108.56,108.64,327082,0.0
2018-06-21,108.88,108.88,107.33,107.58,249102,0.0
2018-06-22,108.09,108.51,107.47,107.92,608658,0.0
2018-06-25,107.16,107.52,106.17,106.64,498968,0.0
2018-06-26,106.76,107.17,106.055,106.25,452151,0.0
2018-06-27,106.62,107.93,106.06,106.07,627317,0.0
2018-06-28,105.98,106.8,105.43,106.43,486937,0.0
2018-06-29,106.74,108.14,106.15,107.64,339889,0.0
2018-07-02,106.99,108.14,106.55,108.13,342805,0.0
2018-07-03,108.74,108.81,107.63,107.75,149355,0.0
2018-07-05,108.2,109.36,107.81,109.25,380791,0.0
2018-07-06,109.5,110.84,109.5,110.6,449244,0.0
2018-07-09,110.89,111.62,110.7737,111.58,412118,0.0
2018-07-10,111.5,112,110.55,111.54,562946,0.0
2018-07-11,111.15,112.02,110.65,111.81,468359,0.0
2018-07-12,112,113.05,111.87,112.99,457550,0.0
2018-07-13,113.2,113.3,112.38,113.03,258717,0.0
2018-07-16,112.97,113.17,111.84,112.02,586380,0.0
2018-07-17,111.97,112.6,111.37,112.48,272181,0.0
2018-07-18,112.2,112.56,111.46,112.45,300489,0.0
2018-07-19,112.17,112.67,111.74,112.26,211484,0.0
2018-07-20,111.84,112.65,110.481,112.59,423729,0.0
2018-07-23,112.51,113.04,111.125,112.71,345523,0.0
2018-07-24,113.24,113.31,112.25,112.81,482180,0.0
2018-07-25,112.87,114.61,112.14,114.47,331754,0.0
2018-07-26,114.89,115.095,113.43,113.64,736457,0.0
2018-07-27,113.9,113.9,111.22,111.46,702290,0.0
2018-07-30,111.11,111.472,109.25,109.43,728667,0.0
2018-07-31,109.86,110.7,109.34,110.57,773174,0.0
2018-08-01,112.63,115.05,111.16,114.81,1105912,0.0
2018-08-02,113.71,115.13,113.05,114.66,754482,0.0
2018-08-03,114.4,114.93,112.74,114.38,517403,0.0
2018-08-06,114.29,115.404,113.48,114.57,348372,0.0
2018-08-07,114.81,116.255,114.5,116.17,487493,0.0
2018-08-08,115.92,116.76,115.9,116.385,409157,0.0
2018-08-09,116.92,118.13,116.25,116.69,457971,0.0
2018-08-10,116.25,117.46,116,116.93,263612,0.0
2018-08-13,116.91,117.7,116.2,116.36,369447,0.0
2018-08-14,116.8,118.11,116.64,117.74,271375,0.0
2018-08-15,116.75,117.14,116.16,116.88,451833,0.0
2018-08-16,117.46,117.72,116.82,117.05,288497,0.0
2018-08-17,117.06,117.61,116.89,117.42,379567,0.0
2018-08-20,117.43,118.12,117.16,117.62,309969,0.0
2018-08-21,117.73,118.21,117.2,117.44,337718,0.0
2018-08-22,117.27,117.855,117.065,117.54,143053,0.0
2018-08-23,117.5,117.83,117.06,117.38,211267,0.0
2018-08-24,117.46,118.29,117.41,117.93,194196,0.0
2018-08-27,118.23,118.75,117.66,118.08,287155,0.0
2018-08-28,117.47,118.965,117.47,118.24,280263,0.0
2018-08-29,118.09,119.34,117.71,118.95,507575,0.0
2018-08-30,118.89,119.56,118.56,118.88,293711,0.0
2018-08-31,118.6,119.36,118.33,119.1,306540,0.0
2018-09-04,118.94,120.69,118.51,120.46,660741,0.0
2018-09-05,120.06,120.3858,118.7,120.06,482841,0.0
2018-09-06,119.9,120.79,119.71,120.37,518759,0.0
2018-09-07,120.06,121.82,119.58,120.45,429029,0.0
2018-09-10,121,121.9,120.19,120.93,580051,0.0
2018-09-11,120.72,121.67,120.59,120.7,486115,0.0
2018-09-12,120.75,121.75,120.72,121.51,461154,0.0
2018-09-13,122.14,122.8,121.9,122.63,385432,0.0
