Date,Open,High,Low,Close,Volume,OpenInterest
2017-01-12,115.09,115.24,112.02,113.16,390509,0.0
2017-01-13,113.04,114.87,112.56,114.56,296269,0.0
2017-01-17,113.81,114.27,113.311,113.67,172394,0.0
2017-01-18,113.98,114.13,113.23,113.96,228669,0.0
2017-01-19,113.96,114.275,112,112.51,245808,0.0
2017-01-20,113.02,114.28,112.09,113.88,246953,0.0
2017-01-23,113.77,114.3199,112.96,113.84,172642,0.0
2017-01-24,113.75,115.56,113.75,115.51,430129,0.0
2017-01-25,115.75,116.99,115.385,116.75,593703,0.0
2017-01-26,116.88,117.95,116.65,117.39,294510,0.0
2017-01-27,117.23,117.6,116.74,117.29,352500,0.0
2017-01-30,117.12,117.12,114.05,116.2,236290,0.0
2017-01-31,116.14,116.53,114.12,114.85,301646,0.0
2017-02-01,114.57,116.7399,113.95,114.83,549806,0.0
2017-02-02,114.49,115.4,113.34,115.22,319330,0.0
2017-02-03,115.68,116.68,114.33,116.11,223891,0.0
2017-02-06,115.77,115.85,114.71,114.96,299291,0.0
2017-02-07,115.32,115.34,113.13,113.55,353363,0.0
2017-02-08,113.3,114.68,113.03,114.34,288529,0.0
2017-02-09,114.55,115.46,113.87,114.11,314801,0.0
2017-02-10,114.24,116.971,113.92,115.46,356988,0.0
2017-02-13,115.97,117.65,115.37,116.99,290484,0.0
2017-02-14,116.56,117.01,114.85,117.01,238877,0.0
2017-02-15,116.74,118.52,116.465,117.13,323736,0.0
2017-02-16,117.15,119.51,116.76,119.51,305300,0.0
2017-02-17,118.97,119.38,118.09,118.61,344809,0.0
2017-02-21,118.66,119.21,118.03,118.45,242037,0.0
2017-02-22,118.12,118.84,117.64,118.79,312130,0.0
2017-02-23,119.02,119.09,117.59,118.42,207416,0.0
2017-02-24,118.07,119.07,117.9751,119.07,207151,0.0
2017-02-27,118.89,119.25,118.55,119.11,152147,0.0
2017-02-28,118.99,118.99,117.85,118.01,209668,0.0
2017-03-01,118.69,119.99,118.52,119.63,354394,0.0
2017-03-02,119.3,119.31,118.33,118.53,274777,0.0
2017-03-03,118.65,118.835,116.59,117.13,206558,0.0
2017-03-06,116.79,118.71,116.18,118.61,170007,0.0
2017-03-07,118.21,118.99,117.79,118.27,241185,0.0
2017-03-08,118.12,118.76,116.84,117.08,218103,0.0
2017-03-09,117.31,118.74,115.94,116.59,208080,0.0
2017-03-10,117.35,119.2699,116.96,119.04,302724,0.0
2017-03-13,118.88,119.38,118.74,119.13,215106,0.0
2017-03-14,118.99,119.28,116.81,117.17,213541,0.0
2017-03-15,117.56,119.31,117.18,118.17,246943,0.0
2017-03-16,118.35,119.83,117.68,119.25,188813,0.0
2017-03-17,122.31,125.93,120.83,123.52,1564304,0.0
2017-03-20,123.47,124.5999,122.37,122.96,833573,0.0
2017-03-21,123.64,124.54,122.43,123.8,729966,0.0
2017-03-22,124.09,125.2,123.7097,124.4,625292,0.0
2017-03-23,124.33,128.85,122.74,124.59,1139137,0.0
2017-03-24,125.04,126.2991,123.49,123.78,502158,0.0
2017-03-27,123.55,125.76,122.09,125.14,431009,0.0
2017-03-28,124.93,126.45,124.2,126.2,328427,0.0
2017-03-29,125.6,126.53,124.84,125.07,414165,0.0
2017-03-30,124.81,127.45,124.8,126.99,280517,0.0
2017-03-31,126.88,127.065,126.25,126.54,337312,0.0
2017-04-03,126.86,126.97,123.37,123.4,477933,0.0
2017-04-04,123.17,125.08,122.58,124.84,295608,0.0
2017-04-05,124.96,125.71,122.3,122.43,275402,0.0
2017-04-06,122.32,123.83,121.57,123.21,346239,0.0
2017-04-07,123.07,123.48,122.4,122.57,436909,0.0
2017-04-10,122.37,123.79,121.01,121.33,426656,0.0
2017-04-11,120.73,122.95,120.36,122.95,318437,0.0
2017-04-12,123.29,123.74,121.72,122.39,201865,0.0
2017-04-13,122.52,122.84,120.33,121.68,198528,0.0
2017-04-17,122.14,122.99,121.97,122.98,183443,0.0
2017-04-18,122.69,123.05,121.7,122.37,235850,0.0
2017-04-19,122.37,123.21,120.83,121.32,185956,0.0
2017-04-20,122.02,123.49,121.3,121.77,228809,0.0
2017-04-21,121.87,123.51,121.66,123.14,263005,0.0
2017-04-24,124.21,125.35,123.78,124.09,374027,0.0
2017-04-25,124.35,125.87,123.5,123.76,349264,0.0
2017-04-26,123.81,125.21,122.93,124.23,353627,0.0
2017-04-27,124.16,125.04,123.66,123.93,267577,0.0
2017-04-28,124.02,124.02,122.41,122.49,339126,0.0
2017-05-01,121.6,122.73,119.53,120.26,378352,0.0
2017-05-02,120.34,122.732,119.9,121.81,300117,0.0
2017-05-03,121.77,121.92,119.945,120.87,314254,0.0
2017-05-04,121.17,121.74,120.05,120.62,212301,0.0
2017-05-05,121.05,122.82,120.37,121.66,200468,0.0
2017-05-08,121.34,122.56,119.52,120.92,257124,0.0
2017-05-09,120.76,121.66,119.77,120.18,222758,0.0
2017-05-10,120.16,121.82,119.58,121.42,211965,0.0
2017-05-11,121.21,122.56,120.72,122.54,305091,0.0
2017-05-12,122.18,122.58,121.47,122.31,265481,0.0
2017-05-15,122.21,122.83,121.32,122.36,189630,0.0
2017-05-16,122.24,122.59,121.75,122.56,312083,0.0
2017-05-17,121.67,122.08,120.12,120.16,298558,0.0
2017-05-18,120.36,121.17,119.54,120.58,325793,0.0
2017-05-19,120.66,121.4,119.69,119.71,487904,0.0
2017-05-22,119.84,121.82,119.53,121.73,265773,0.0
2017-05-23,121.95,122.53,121.41,122.39,241285,0.0
2017-05-24,122.75,124.8723,122.4,124.69,327254,0.0
2017-05-25,125.08,125.89,124.64,125.57,199893,0.0
2017-05-26,125.15,125.56,123.75,123.8,179047,0.0
2017-05-30,123.25,124.75,122.44,123.4,223997,0.0
2017-05-31,123.69,125.8,123.17,124.52,233264,0.0
2017-06-01,124.76,126.92,123.43,126.92,191496,0.0
2017-06-02,127.21,128.66,126.82,126.89,201214,0.0
2017-06-05,127.11,128.099,126.26,126.61,218931,0.0
2017-06-06,126.5,126.86,123.22,123.28,182083,0.0
2017-06-07,123.71,125.36,122.68,123.14,216405,0.0
2017-06-08,123.01,124.64,121.68,123.66,319561,0.0
2017-06-09,123.96,124.05,123.26,123.7,250820,0.0
2017-06-12,123.51,126.37,123.51,124.93,313357,0.0
2017-06-13,124.87,127.65,124.62,127.26,236871,0.0
2017-06-14,127.88,128.67,126.86,127.97,300327,0.0
2017-06-15,127.41,128.05,126.42,127.82,186151,0.0
2017-06-16,127.02,129.994,127.02,129.04,629461,0.0
2017-06-19,129.39,131.41,128.21,131.35,283134,0.0
2017-06-20,131.38,131.38,128.4,128.66,199048,0.0
2017-06-21,128.6,129.92,127.87,129.59,180676,0.0
2017-06-22,129.73,129.73,129.07,129.16,174867,0.0
2017-06-23,129.31,130.29,129.03,129.41,177353,0.0
2017-06-26,130.01,130.48,127.76,128.1,110050,0.0
2017-06-27,126.61,127.46,124.67,125.82,400433,0.0
2017-06-28,126.83,127.52,125.31,125.39,211829,0.0
2017-06-29,125.12,126.08,122.28,123,299159,0.0
2017-06-30,123.95,126.53,123.74,126.03,311237,0.0
2017-07-03,126.77,127.11,125.94,125.995,190042,0.0
2017-07-05,126.09,128.26,124.45,124.75,509587,0.0
2017-07-06,124.04,125.34,122.07,122.39,325575,0.0
2017-07-07,122.7,126.63,122.7,126.13,354233,0.0
2017-07-10,125.8,126.99,125.47,126.56,349033,0.0
2017-07-11,126.02,126.46,123.78,124.47,208922,0.0
2017-07-12,125.61,127.45,125.07,125.78,197073,0.0
2017-07-13,125.98,127.68,125.79,126.46,184692,0.0
2017-07-14,126.74,126.93,126.14,126.47,171206,0.0
2017-07-17,126.38,126.56,124.39,124.82,194370,0.0
2017-07-18,124.81,126.2145,123.99,124.06,207255,0.0
2017-07-19,124.26,126.16,123.7,124.71,273271,0.0
2017-07-20,125.24,126.85,124.06,126.72,343614,0.0
2017-07-21,131.24,139.39,131.13,136.93,1986655,0.0
2017-07-24,136.81,138.81,134.93,138.27,754738,0.0
2017-07-25,138.7,138.7,136.71,137.31,590710,0.0
2017-07-26,137.21,137.965,135.16,135.63,381181,0.0
2017-07-27,135.55,136.815,133.73,134.35,476100,0.0
2017-07-28,134.4,136.23,133.89,135.58,448213,0.0
2017-07-31,135.7,135.9,133.19,133.39,344607,0.0
2017-08-01,136.6,139.74,134.35,135.51,389401,0.0
2017-08-02,135.11,135.59,133.77,134.99,440093,0.0
2017-08-03,135.03,135.61,133.66,134.12,303021,0.0
2017-08-04,134.64,135.28,133.24,133.54,228883,0.0
2017-08-07,133.4,135.35,132.72,132.99,302495,0.0
2017-08-08,132.94,134.83,131.63,131.95,593650,0.0
2017-08-09,131.78,133.65,131.06,133.34,432616,0.0
2017-08-10,132.87,133.09,130.68,130.84,492630,0.0
2017-08-11,131.32,131.73,130.09,130.34,359064,0.0
2017-08-14,131.4,133.3215,130.49,131.51,214341,0.0
2017-08-15,131.34,133.7175,130.79,133.15,300118,0.0
2017-08-16,133.31,134.14,133.17,133.36,222720,0.0
2017-08-17,133.17,133.4526,130.92,131.2,283298,0.0
2017-08-18,130.91,132.48,130.17,131.17,658842,0.0
2017-08-21,131.13,134.87,130.6,133.9,628012,0.0
2017-08-22,133.92,135.24,133.15,133.8,243284,0.0
2017-08-23,133.49,134.65,132.59,134.05,282662,0.0
2017-08-24,134.09,134.1,131.62,133.21,358681,0.0
2017-08-25,133.9,135.1,133.34,133.83,230262,0.0
2017-08-28,134.35,134.73,133.2,133.87,209590,0.0
2017-08-29,133.13,133.61,131.14,131.53,273757,0.0
2017-08-30,131.44,134.01,131.06,133.77,173681,0.0
2017-08-31,133.91,135.28,133.57,134.97,244914,0.0
2017-09-01,135.71,135.71,134.29,134.56,209676,0.0
2017-09-05,134.22,134.71,132.6,133.29,283543,0.0
2017-09-06,133.74,134.16,132.83,133.4,335394,0.0
2017-09-07,133.56,133.56,130.73,131.7,201572,0.0
2017-09-08,131.27,133.75,130.32,132.27,201592,0.0
2017-09-11,132.49,135.16,132.06,135.01,214452,0.0
2017-09-12,134.92,135.61,134.41,134.69,244631,0.0
2017-09-13,134.61,135.32,133.57,135.26,235137,0.0
2017-09-14,134.82,134.82,132.08,133.15,223318,0.0
2017-09-15,132.96,134.955,132.11,134.31,403985,0.0
2017-09-18,134.22,134.51,132.53,132.85,303072,0.0
2017-09-19,132.97,134.8,132.63,134.75,330209,0.0
2017-09-20,135,136.73,134.83,136.53,413506,0.0
2017-09-21,136.42,137.63,135.51,137.48,308200,0.0
2017-09-22,137.37,139,135.02,135.17,395180,0.0
2017-09-25,135.37,137.39,134.82,136.87,441318,0.0
2017-09-26,136.94,137.13,136.07,136.12,481312,0.0
2017-09-27,143.41,145,141.88,142.45,2252304,0.0
2017-09-28,142.11,143.3,140.28,141.22,607146,0.0
2017-09-29,140.97,144.35,140.75,142.72,648646,0.0
2017-10-02,142.93,145.62,142.46,145.44,493198,0.0
2017-10-03,145.48,147.44,145.2685,147.37,529927,0.0
2017-10-04,146.87,147.64,145.01,145.61,402167,0.0
2017-10-05,145.88,148.22,144.97,147.99,404460,0.0
2017-10-06,148,149.48,147.46,149.07,413902,0.0
2017-10-09,149.29,149.96,149.08,149.61,258958,0.0
2017-10-10,149.53,150.43,149.527,150.23,409125,0.0
2017-10-11,150.02,150.61,148.4,149.04,240076,0.0
2017-10-12,148.88,151.75,148.87,151.5,282523,0.0
2017-10-13,151.87,152.48,151.41,151.94,310482,0.0
2017-10-16,152.5,152.5,150.86,151.22,224946,0.0
2017-10-17,151.75,152.4068,150.33,151.05,272734,0.0
2017-10-18,151.4,151.82,151.0601,151.15,192111,0.0
2017-10-19,150.5,150.97,149.435,150.95,267293,0.0
2017-10-20,151.79,152.83,151.04,152.19,233838,0.0
2017-10-23,152.11,152.21,151.36,151.51,158802,0.0
2017-10-24,151.53,151.9299,150.4,150.85,264052,0.0
2017-10-25,150.68,151.08,148.28,148.53,266406,0.0
2017-10-26,149.28,151.7,149.05,151.51,242064,0.0
2017-10-27,150.84,151.66,150.11,151.56,179562,0.0
2017-10-30,151.24,151.24,149.165,149.22,201545,0.0
2017-10-31,149.94,149.975,147.29,147.43,263560,0.0
2017-11-01,147.24,148.38,145.5775,147.12,480723,0.0
2017-11-02,147.06,148.34,146.13,147.58,370270,0.0
2017-11-03,147.61,148.51,147.03,148.33,244788,0.0
2017-11-06,148.05,148.36,145.38,145.97,198140,0.0
2017-11-07,146.46,148.44,145.9,147.87,204867,0.0
2017-11-08,147.43,149.66,147.27,149.6,260411,0.0
2017-11-09,147.48,147.72,144.4,145.44,402853,0.0
2017-11-10,144.82,146.14,144.82,146.1,299808,0.0
2017-11-13,145.86,147.76,145.66,147.36,319966,0.0
2017-11-14,146.57,149.46,146.57,149.2,457300,0.0
2017-11-15,148.4,149.65,147.631,149.5,539992,0.0
2017-11-16,149.53,150.62,149.25,150.11,397918,0.0
2017-11-17,149.77,150.07,148.32,148.92,261334,0.0
2017-11-20,148.74,149.43,148.05,148.25,236657,0.0
2017-11-21,148.77,148.86,147.21,147.56,409663,0.0
2017-11-22,147.56,147.71,146.56,147.35,296887,0.0
2017-11-24,147.93,148.22,147.49,147.78,195333,0.0
2017-11-27,147.91,149.1,147.61,147.95,394234,0.0
2017-11-28,148.19,152.18,147.78,152.03,392354,0.0
2017-11-29,151.98,153.87,151.54,153.76,486445,0.0
2017-11-30,153.35,157.81,153.01,157.43,697297,0.0
2017-12-01,157.19,158.43,155.03,157.5,495921,0.0
2017-12-04,158.41,159.68,157.54,158.71,583808,0.0
2017-12-05,158.88,159.53,156.1,156.28,410474,0.0
2017-12-06,156.88,157.6,156.14,156.52,215777,0.0
2017-12-07,156.04,158.86,155.96,157.99,221797,0.0
2017-12-08,158.54,159.21,157.845,159.21,213305,0.0
2017-12-11,158.98,159.83,157.95,158.34,294990,0.0
2017-12-12,158.31,158.39,156.96,157.22,205449,0.0
2017-12-13,157.6,158.88,157.03,157.32,323825,0.0
2017-12-14,158.02,158.2175,156.87,157.2,255548,0.0
2017-12-15,157.65,158.9199,156.7,158.03,610776,0.0
2017-12-18,159.53,160.21,158.59,159.88,668237,0.0
2017-12-19,160.66,161,158.4,159,468193,0.0
2017-12-20,159.33,160.05,158.89,159.11,341186,0.0
2017-12-21,160.53,160.53,157.665,159.57,608910,0.0
2017-12-22,162.01,163.45,153.01,156.91,1794992,0.0
2017-12-26,156.54,157.64,155.41,155.46,380067,0.0
2017-12-27,155.96,156.5299,155.262,156.01,258975,0.0
2017-12-28,155.98,156.72,154.81,156.62,301565,0.0
2017-12-29,156.99,157.1,155.81,155.84,231212,0.0
2018-01-02,157.26,157.53,155.94,156.84,291984,0.0
2018-01-03,156.21,158.67,156.21,158.38,364883,0.0
2018-01-04,158.69,161.29,158.42,161.17,365657,0.0
2018-01-05,161.32,161.77,160.67,161.55,398592,0.0
2018-01-08,161.38,162.58,159.83,161.95,402928,0.0
2018-01-09,162,162.2237,161.15,161.21,308137,0.0
2018-01-10,160.98,161.32,159.79,160.33,268377,0.0
2018-01-11,160.3,162.24,159.85,162.08,315256,0.0
2018-01-12,161.81,162.25,160.06,160.42,263491,0.0
2018-01-16,161.11,162.11,160.81,161.28,303555,0.0
2018-01-17,161.33,163.05,161.33,162.67,600601,0.0
2018-01-18,160.89,162.989,160,161.83,445919,0.0
2018-01-19,161.94,164.17,161.37,164.07,292348,0.0
2018-01-22,164,165.2,163.21,165.13,314552,0.0
2018-01-23,164.89,165.28,163.39,164.9,264958,0.0
2018-01-24,165.34,165.81,164.64,165.01,268727,0.0
2018-01-25,165.91,167.56,165.4,166.6,340569,0.0
2018-01-26,166.83,167.8,166.0208,167.75,224470,0.0
2018-01-29,167.36,167.575,165.57,166.02,332918,0.0
2018-01-30,166.13,166.98,165.11,165.84,281990,0.0
2018-01-31,166.3,169.96,166.26,168.46,605811,0.0
2018-02-01,167.87,168.33,164,165.21,404924,0.0
2018-02-02,164.38,164.97,161.67,161.82,285264,0.0
2018-02-05,162.31,163.39,156.43,156.45,523210,0.0
2018-02-06,154.42,157.305,151.92,156.35,648297,0.0
2018-02-07,155.72,159.46,155.49,156.61,428549,0.0
2018-02-08,156.09,156.7911,149.25,149.35,476615,0.0
2018-02-09,150.81,154.09,147.38,152.73,732858,0.0
2018-02-12,153.44,155.64,152.43,154.4,236850,0.0
2018-02-13,153.66,156.6,152.91,156.07,185107,0.0
2018-02-14,154.89,164.48,154.44,164.37,1040626,0.0
2018-02-15,165.23,167.09,163.265,166.94,491595,0.0
2018-02-16,167.35,167.865,166.32,167.11,457145,0.0
2018-02-20,166.35,168.63,165.5,166.67,389557,0.0
2018-02-21,166.44,169.72,166.25,167.34,293620,0.0
2018-02-22,167.18,169.09,166.62,167.11,313773,0.0
2018-02-23,168.44,170.13,166.63,169.98,243487,0.0
2018-02-26,170.7,171,169,170.79,595134,0.0
2018-02-27,171,171.5717,170.31,171,626428,0.0
2018-02-28,171.83,172.91,170.66,170.75,535803,0.0
2018-03-01,171.27,172.6719,168.38,169.62,466329,0.0
2018-03-02,168.18,170.6584,167.08,169.96,345514,0.0
2018-03-05,168.61,171.75,167.19,171.42,221645,0.0
2018-03-06,171.65,172.12,170.33,171.99,278983,0.0
2018-03-07,171.16,172.78,171.16,172.19,397209,0.0
2018-03-08,172.25,172.77,170.75,172.23,292592,0.0
2018-03-09,173.06,178.34,172.49,178.32,296330,0.0
2018-03-12,177.92,177.92,174.8,176.64,430344,0.0
2018-03-13,178,178.28,175.74,176.15,208097,0.0
2018-03-14,176.65,176.65,173.4,173.61,197972,0.0
2018-03-15,174.11,174.48,172.66,173.23,241605,0.0
2018-03-16,174.05,174.85,172.55,173.28,422099,0.0
2018-03-19,172.97,173.32,171.25,173,330524,0.0
2018-03-20,173.17,174.75,172.44,172.5,258939,0.0
2018-03-21,172.89,175.4,172.59,173.3,343436,0.0
2018-03-22,170.96,172.055,162.1112,163.12,841075,0.0
2018-03-23,166.73,174.7,165.01,167.91,1045256,0.0
2018-03-26,170.59,172.82,168.23,170.99,588068,0.0
2018-03-27,174.27,174.9,168.63,169.62,429264,0.0
2018-03-28,169.65,171.07,168.5,169.04,293074,0.0
2018-03-29,169.53,172.12,168.56,170.47,330488,0.0
2018-04-02,170.11,170.99,165.48,167.45,359006,0.0
2018-04-03,168.47,170.06,167.69,169.82,406775,0.0
2018-04-04,167.98,170.2399,166.8801,169.42,313843,0.0
2018-04-05,170.55,172.62,169.6,171.62,282507,0.0
2018-04-06,170.09,171.28,165.33,166.73,191040,0.0
2018-04-09,168.03,170.29,167.51,167.65,263240,0.0
2018-04-10,170,171.47,169.29,170.29,326631,0.0
2018-04-11,169.23,170.76,168.88,170.14,302506,0.0
2018-04-12,170.63,173.04,170.625,172.18,296901,0.0
2018-04-13,172.75,172.75,169.58,170.15,201298,0.0
2018-04-16,171.63,173.05,170.69,172.94,204812,0.0
2018-04-17,173.72,175.1,173.53,173.93,290163,0.0
2018-04-18,174.27,174.76,172.08,174.36,178676,0.0
2018-04-19,174.19,174.8,172.93,174.16,167307,0.0
2018-04-20,173.74,174.64,172.29,173.14,162948,0.0
2018-04-23,173.92,174.09,172.3516,173.11,209249,0.0
2018-04-24,174.5,174.9995,169.88,171.5,275556,0.0
2018-04-25,171.09,172.28,169.74,171.2,216275,0.0
2018-04-26,171.93,173.49,170.253,172.895,190156,0.0
2018-04-27,172.91,173.85,171.91,173.31,189931,0.0
2018-04-30,173.23,174.66,170.25,170.32,342762,0.0
2018-05-01,169.59,172.66,169,172.32,309614,0.0
2018-05-02,171.18,173.2099,170.14,170.86,220583,0.0
2018-05-03,170.04,174.39,170,173.01,365862,0.0
2018-05-04,172.3,175.67,171.885,175.23,294417,0.0
2018-05-07,175.64,176.46,174.54,175.75,449569,0.0
2018-05-08,175.6,176.74,175,176.64,226821,0.0
2018-05-09,176.66,179,175.4301,178.87,181951,0.0
2018-05-10,179.74,182.1699,179.16,181.98,211809,0.0
2018-05-11,181.44,183.99,181.31,183.92,227389,0.0
2018-05-14,183.64,184.22,182.64,183.27,229788,0.0
2018-05-15,182.34,183.26,181.64,183.15,180838,0.0
2018-05-16,182.85,183.64,181.71,182.18,182138,0.0
2018-05-17,182.43,183.48,181.84,182.25,218350,0.0
2018-05-18,182.57,183.37,181.2961,182.83,216983,0.0
2018-05-21,183,183.6499,182.6,183.42,311913,0.0
2018-05-22,183.5,183.66,180.63,180.88,248673,0.0
2018-05-23,180.31,180.8699,179.15,180.76,264033,0.0
2018-05-24,181.15,182,179.94,181.71,191619,0.0
2018-05-25,181.08,182.02,180.1,180.81,178285,0.0
2018-05-29,179.79,181.6,179.09,180.63,210095,0.0
2018-05-30,181.05,183.22,180.5801,183.15,216897,0.0
2018-05-31,183.23,184.06,181.66,182.25,371508,0.0
2018-06-01,182.87,184.68,182.2,184.56,315409,0.0
2018-06-04,184.99,187.18,184.965,186.81,249269,0.0
2018-06-05,187.35,189.9,187.3,189.9,262262,0.0
2018-06-06,189.95,191.34,189.52,190.94,281103,0.0
2018-06-07,190.8,191.205,187.79,189.07,262032,0.0
2018-06-08,189.18,191.58,188.54,191.46,165621,0.0
2018-06-11,191.26,191.91,189.94,190.54,163763,0.0
2018-06-12,191.24,192.799,191.01,192.3,184942,0.0
2018-06-13,192.15,194.09,192.15,192.31,188141,0.0
2018-06-14,193.1,193.1,190.8,191.55,249913,0.0
2018-06-15,191.72,191.73,189.31,190.52,552407,0.0
2018-06-18,190.63,191.45,189.32,191.01,163834,0.0
2018-06-19,189.61,190.74,187.86,190.54,196548,0.0
2018-06-20,191.02,191.37,189.54,190.3,167131,0.0
2018-06-21,190.11,190.6,188.01,189.44,210304,0.0
2018-06-22,190.44,190.99,188.37,188.63,179177,0.0
2018-06-25,187.54,188.85,184.7,185.52,361782,0.0
2018-06-26,185.95,187.41,185.52,186.62,188712,0.0
2018-06-27,186.04,187.98,184.16,184.39,201136,0.0
2018-06-28,184.48,186.27,184.18,185.56,162556,0.0
2018-06-29,185.79,188.17,185.04,185.07,212393,0.0
2018-07-02,184.24,188.87,183.2,188.64,311443,0.0
2018-07-03,188.98,189.8799,186.95,187.08,158001,0.0
2018-07-05,187.83,189.61,187.21,189.39,192039,0.0
2018-07-06,189.33,191.9199,188.7005,191.27,143381,0.0
2018-07-09,191.91,192.99,191.5,192.9,248844,0.0
2018-07-10,193.07,194.32,192.39,193.35,278399,0.0
2018-07-11,192.07,194.31,191.95,193.58,328455,0.0
2018-07-12,194.56,195.18,193.1,195.06,220463,0.0
2018-07-13,195.43,196.319,194.97,195.69,183632,0.0
2018-07-16,195.78,196.02,192.17,192.5,304451,0.0
2018-07-17,193.66,194.59,192.61,194.26,325900,0.0
2018-07-18,193.89,194.99,192.17,192.53,323376,0.0
2018-07-19,192.6,193.94,191.48,193.68,458618,0.0
2018-07-20,196.5,204.275,195.06,203.56,958006,0.0
2018-07-23,203.74,207.9779,203.44,205.09,749800,0.0
2018-07-24,204.57,207.975,204.57,206.97,496651,0.0
2018-07-25,206.64,209.39,206.14,209.25,505122,0.0
2018-07-26,209.96,210.38,207.43,208.78,413240,0.0
2018-07-27,208.96,209.22,203.42,205.04,449213,0.0
2018-07-30,204.92,204.99,201.37,202.73,548832,0.0
2018-07-31,203.88,204.96,202.73,204.48,370258,0.0
2018-08-01,204,206.62,204,205.98,421514,0.0
2018-08-02,205.39,208.47,205.13,208.19,352123,0.0
2018-08-03,208.08,208.6269,205.15,206.92,293503,0.0
2018-08-06,207.11,211.01,207.03,210.19,289574,0.0
2018-08-07,210.9,212.27,210.51,211.28,217269,0.0
2018-08-08,211.2,212.02,210.448,210.79,159839,0.0
2018-08-09,211.29,212.59,211.0202,211.39,268346,0.0
2018-08-10,209.2,211.8,209.16,210.99,325052,0.0
2018-08-13,211.13,211.92,209.135,209.73,200851,0.0
2018-08-14,209.7,211.57,208.46,210.28,366815,0.0
2018-08-15,209.53,211.64,208.69,211.4,319182,0.0
2018-08-16,212.2,213.0199,211.3,211.93,210028,0.0
2018-08-17,212.68,213.1,211.62,212.84,257635,0.0
2018-08-20,213.62,213.97,212.32,212.82,256862,0.0
2018-08-21,213.11,213.84,211.86,211.91,370475,0.0
2018-08-22,211.57,213.71,211.005,212.41,223666,0.0
2018-08-23,211.96,212.8,211.11,212.35,133643,0.0
2018-08-24,212.7,213.69,211.5,212.63,152503,0.0
2018-08-27,213.38,213.93,211.7,212,200421,0.0
2018-08-28,212.69,213.51,212.1188,213.14,138478,0.0
2018-08-29,213.54,214.75,212.4,214.26,180772,0.0
2018-08-30,213.69,214.27,212.34,213.33,125399,0.0
2018-08-31,212.9,213.72,212.57,213.45,180153,0.0
2018-09-04,213.22,216.17,213.22,215.55,212007,0.0
2018-09-05,215.5,216.835,213.42,214.6,318080,0.0
2018-09-06,214.59,216.65,214.24,216.43,143955,0.0
2018-09-07,215.7,217.34,214.441,216.3,127671,0.0
2018-09-10,216.39,216.39,214.08,214.5,199901,0.0
2018-09-11,213.7,216.88,212.4863,215.19,247564,0.0
2018-09-12,213.23,215.38,211.96,212.92,391533,0.0
2018-09-13,214.26,214.39,212.93,213.42,189176,0.0
2018-09-14,213.35,215.06,212.67,214.47,177072,0.0
