Date,Open,High,Low,Close,Volume,OpenInterest
2017-03-17,98.51,98.61,97.51,97.93,1531212,0.0
2017-03-20,97.95,98.81,97.15,98.18,979761,0.0
2017-03-21,98.37,98.64,95.34,95.53,1382089,0.0
2017-03-22,95.47,96.78,94.59,96.74,1383310,0.0
2017-03-23,96.54,97.29,96.0278,96.5,809669,0.0
2017-03-24,97.36,98.35,96.88,97.3,986228,0.0
2017-03-27,96.41,97.714,95.33,97.19,791760,0.0
2017-03-28,97.31,98.7,96.55,97.93,862811,0.0
2017-03-29,97.85,97.85,97,97.23,818166,0.0
2017-03-30,97.29,98.5,97.06,98.14,941586,0.0
2017-03-31,98.18,98.49,97.71,97.98,766096,0.0
2017-04-03,98.15,98.48,96.95,97.72,799500,0.0
2017-04-04,98.68,100.7,98.14,99.35,2396938,0.0
2017-04-05,99.56,100.58,98.6101,98.89,1508957,0.0
2017-04-06,98.97,99.81,97.7313,99.42,1073949,0.0
2017-04-07,99.43,102.64,99.11,101.83,2638476,0.0
2017-04-10,101.9,102.54,100.66,101.53,1528547,0.0
2017-04-11,100.5,100.815,99.11,100.16,2380909,0.0
2017-04-12,100.23,100.4,96.98,97.58,2561714,0.0
2017-04-13,96.82,99.44,96.15,97.47,1731645,0.0
2017-04-17,97.92,98.88,97.92,98.77,619607,0.0
2017-04-18,98.18,99.596,98.05,99.03,1291986,0.0
2017-04-19,99.8,100.6,99.09,99.24,1351222,0.0
2017-04-20,99.5,101.88,99.35,101.63,1490164,0.0
2017-04-21,101.56,101.76,100.35,101.6,1156661,0.0
2017-04-24,103,105.34,102.9,103.91,2532173,0.0
2017-04-25,104.26,104.79,103.96,103.99,2341364,0.0
2017-04-26,104.3,104.3,102.07,102.96,1349707,0.0
2017-04-27,103.42,104.38,103.05,104.17,2203627,0.0
2017-04-28,102.91,104.33,99.57,99.75,3732176,0.0
2017-05-01,100.26,100.81,98.51,99.82,1893448,0.0
2017-05-02,100,100.73,99.33,100.67,1280471,0.0
2017-05-03,100.18,101.78,99.6,101.43,1349391,0.0
2017-05-04,101.32,102.435,100.88,100.92,1203803,0.0
2017-05-05,101.35,101.68,100.31,101.47,884485,0.0
2017-05-08,101.57,101.81,100.6,101.02,854963,0.0
2017-05-09,101.33,102.34,101.11,101.93,833040,0.0
2017-05-10,102.65,103.07,101.66,102.49,940335,0.0
2017-05-11,102.2,102.92,101.35,102.6,775771,0.0
2017-05-12,102.6,102.88,101.9,102.52,788736,0.0
2017-05-15,102.99,104.23,102.63,103.77,763374,0.0
2017-05-16,104.05,105.51,103.46,105.5,1305884,0.0
2017-05-17,104.5,104.72,100.47,100.55,1518669,0.0
2017-05-18,100.63,103.87,100.22,103.2,1415176,0.0
2017-05-19,103.65,104.315,103.31,103.87,904333,0.0
2017-05-22,104.45,105.1,104.121,104.96,837796,0.0
2017-05-23,105.02,105.38,103.56,105.17,684795,0.0
2017-05-24,105.49,105.98,104.7,105.42,655281,0.0
2017-05-25,105.65,107.18,105.1338,106.04,967775,0.0
2017-05-26,106,106.34,104.5,105.89,759017,0.0
2017-05-30,105.8,107.25,105.77,106.36,525187,0.0
2017-05-31,106.98,107,105.43,106.43,851283,0.0
2017-06-01,106.74,107.68,106.25,107.68,1201139,0.0
2017-06-02,108.35,108.67,106.51,108.42,1163532,0.0
2017-06-05,108.2,109.2,107.75,108.12,927242,0.0
2017-06-06,107.5,109.43,107.3,107.86,793812,0.0
2017-06-07,108,109.8,107.71,109.48,1100835,0.0
2017-06-08,109.82,111.06,108.82,111.01,1099013,0.0
2017-06-09,111.4,112.11,104.29,107,2281718,0.0
2017-06-12,105.26,105.85,101,103.76,3292129,0.0
2017-06-13,104.67,105.69,103.47,104.84,1348411,0.0
2017-06-14,105.27,105.555,101.02,102.47,1208297,0.0
2017-06-15,100.74,102.64,100.56,102.29,1238768,0.0
2017-06-16,102.12,103.61,101.085,101.89,1199101,0.0
2017-06-19,102.72,104.55,102.72,104.05,857244,0.0
2017-06-20,103.9,104.59,101.61,101.81,976934,0.0
2017-06-21,102.32,103.57,101.61,103.3,813909,0.0
2017-06-22,103.37,103.65,101.38,103.24,983196,0.0
2017-06-23,103.25,104.51,102.57,104.46,1461941,0.0
2017-06-26,104.47,105.25,101.26,101.3228,1479824,0.0
2017-06-27,100.5,100.62,97.71,97.87,2235657,0.0
2017-06-28,98.85,98.88,96.37,98.35,1878052,0.0
2017-06-29,97.96,98.42,94.35,96.12,2007260,0.0
2017-06-30,96.64,97.27,95.11,95.95,1194299,0.0
2017-07-03,96.44,97.48,95.145,95.37,862617,0.0
2017-07-05,95.79,97.82,95.76,97.53,1692317,0.0
2017-07-06,97.14,99.04,96.61,97.79,1675118,0.0
2017-07-07,98.19,100.42,98.06,99.74,1118510,0.0
2017-07-10,99.93,100.3,98.42,100.05,906598,0.0
2017-07-11,99.94,101.07,99.69,100.73,982209,0.0
2017-07-12,101.45,102.29,101.14,101.75,1121794,0.0
2017-07-13,102,103.18,101.48,102.75,1026301,0.0
2017-07-14,103.42,104.03,103.17,103.99,929387,0.0
2017-07-17,104.02,104.42,103.18,103.32,1246921,0.0
2017-07-18,103.05,103.87,101.87,103.82,928487,0.0
2017-07-19,104.44,105.4975,104.06,105.38,1307690,0.0
2017-07-20,106.18,108.21,105.5,107.68,3101415,0.0
2017-07-21,106.73,107.98,105.23,107.47,3101814,0.0
2017-07-24,107.65,107.73,105.37,105.89,2388657,0.0
2017-07-25,106.39,106.74,104.71,106.4,1320806,0.0
2017-07-26,107,107.94,106.3,107.35,914882,0.0
2017-07-27,107.61,108.555,105.55,107,2242310,0.0
2017-07-28,106.64,107.15,105.42,105.75,1012769,0.0
2017-07-31,106.37,106.51,104.39,104.88,813333,0.0
2017-08-01,105.11,105.38,103.5,104.28,1507499,0.0
2017-08-02,106.82,106.98,103.35,104.41,1500235,0.0
2017-08-03,104.43,104.53,101.29,101.78,1626403,0.0
2017-08-04,101.67,103.65,101,102.55,1323483,0.0
2017-08-07,102.29,104.7,102.29,104.53,910739,0.0
2017-08-08,104.5,105.98,104.25,104.73,905741,0.0
2017-08-09,103.7,105.07,103.5101,104.74,681679,0.0
2017-08-10,103.6,103.99,101.49,101.6,1239576,0.0
2017-08-11,101.71,103.59,101.45,103.2,784194,0.0
2017-08-14,104.04,105.66,103.81,105.47,928413,0.0
2017-08-15,105.69,106.11,104.83,105.8,576100,0.0
2017-08-16,106.1,106.1,105.09,105.91,629559,0.0
2017-08-17,105.48,105.56,102.11,102.21,1201823,0.0
2017-08-18,102.57,102.93,101.17,102.2,889981,0.0
2017-08-21,102.58,102.62,100.06,101.01,830473,0.0
2017-08-22,101.64,103.38,101.39,103,614756,0.0
2017-08-23,102.53,103.03,102.21,102.72,446437,0.0
2017-08-24,102.93,103.31,101.94,102.53,761779,0.0
2017-08-25,102.74,103.1268,101.5501,101.99,760380,0.0
2017-08-28,102.09,102.29,99.771,100.7,1471436,0.0
2017-08-29,99.98,101.97,99.11,101.53,813075,0.0
2017-08-30,101.8,104.08,101.24,103.93,866865,0.0
2017-08-31,104.01,105.6,103.67,105.36,999096,0.0
2017-09-01,105.56,106.38,105.43,105.57,745299,0.0
2017-09-05,106.79,108.94,105.33,106.94,1649118,0.0
2017-09-06,107.63,107.99,105.8,106.17,982901,0.0
2017-09-07,106.43,107.3,105.94,106.44,1110359,0.0
2017-09-08,106.05,106.35,104.31,104.65,583333,0.0
2017-09-11,105.75,107.4325,105.25,107.19,962204,0.0
2017-09-12,107.6,107.7499,106.6501,106.86,770301,0.0
2017-09-13,106.45,106.86,105.58,106.8,598883,0.0
2017-09-14,105.78,108.11,105.77,107.08,759522,0.0
2017-09-15,106.98,109.7252,106.71,109.54,1666590,0.0
2017-09-18,109.99,110.6068,107.375,107.49,1850529,0.0
2017-09-19,107.89,108.6639,107.22,107.93,769763,0.0
2017-09-20,108.24,108.28,101.76,103.51,2785031,0.0
2017-09-21,103.28,103.85,101.23,102.1,1415072,0.0
2017-09-22,101.71,103.52,101.5001,103.03,996610,0.0
2017-09-25,102.17,102.17,98.7,99.59,1832346,0.0
2017-09-26,100.36,100.75,98.97,99.351,1562131,0.0
2017-09-27,100.49,101.97,99.88,101.59,1145057,0.0
