Date,Open,High,Low,Close,Volume,OpenInterest
2017-06-16,74.06,75.07,73.38,74.16,1395586,0.0
2017-06-19,74.91,75.58,73.69,74.1,1798710,0.0
2017-06-20,74.2,74.83,73.04,73.06,1503560,0.0
2017-06-21,73.11,73.83,72.36,73.05,1753035,0.0
2017-06-22,73.37,73.76,72.64,73.05,1118564,0.0
2017-06-23,72.91,74.24,72.63,72.89,2105628,0.0
2017-06-26,73.41,74.24,72.15,73.53,1470085,0.0
2017-06-27,73.36,73.63,71.14,71.17,1639130,0.0
2017-06-28,71.5,73.32,70.39,73.27,1975307,0.0
2017-06-29,72.92,72.92,71.295,72.53,2508844,0.0
2017-06-30,72.77,74.28,72.71,73.38,2058489,0.0
2017-07-03,73.53,73.93,71.8,72.17,1345228,0.0
2017-07-05,72.07,73.79,72.07,73.28,1166113,0.0
2017-07-06,72.65,73.86,72.1,73.2,1177441,0.0
2017-07-07,73.43,75.1,73.21,74.59,1340031,0.0
2017-07-10,74.71,75.24,73.82,74.49,991305,0.0
2017-07-11,74.47,76.35,74.1109,75.9,1275558,0.0
2017-07-12,76.4,77.64,75.9,77.34,1278185,0.0
2017-07-13,77.48,77.72,75.7801,76.33,970000,0.0
2017-07-14,76.49,76.95,75.97,76.2,475491,0.0
2017-07-17,76.42,76.53,75.81,76.08,735405,0.0
2017-07-18,75.94,77.74,75.75,77.48,864249,0.0
2017-07-19,77.81,78.495,76.8062,78.4,1747050,0.0
2017-07-20,78.29,79.01,77.37,78.03,968637,0.0
2017-07-21,77.65,79.27,77.64,79.23,1209910,0.0
2017-07-24,79.27,79.91,79.02,79.68,1171839,0.0
2017-07-25,79.7,81.13,79.27,80.86,6183563,0.0
2017-07-26,80.94,81.49,80.32,81.47,1049255,0.0
2017-07-27,81.8,82.79,78.151,79.72,2393244,0.0
2017-07-28,79.07,80.88,78.54,80.09,1135661,0.0
2017-07-31,80.36,80.8588,79.3901,79.49,815609,0.0
2017-08-01,79.79,80.42,79,79.93,894881,0.0
2017-08-02,80.43,80.595,78.1,79.36,1485954,0.0
2017-08-03,87.24,89.9,86.02,89.15,6321228,0.0
2017-08-04,89.5,89.9089,86.76,87.73,2789251,0.0
2017-08-07,88.17,91.13,87.66,90.51,1972297,0.0
2017-08-08,90.31,92.22,90.31,91.53,1892725,0.0
2017-08-09,90,92.03,89.52,90.9797,1159334,0.0
2017-08-10,90.39,90.9,88.26,88.32,1337302,0.0
2017-08-11,88.1,90.17,88.01,89.29,873098,0.0
2017-08-14,89.96,90.98,89.82,90.71,593708,0.0
2017-08-15,91.05,91.28,89.87,90.65,511922,0.0
2017-08-16,91.08,92.49,90.51,92.01,868761,0.0
2017-08-17,91.67,92.2599,90.81,90.94,735925,0.0
2017-08-18,90.82,93.09,90.01,92.04,946707,0.0
2017-08-21,92.08,92.68,91.27,91.98,511554,0.0
2017-08-22,92.63,95.11,92.35,94.95,1247180,0.0
2017-08-23,94.16,95.16,94.16,94.41,526673,0.0
2017-08-24,94.82,95.7,93.69,95.25,812272,0.0
2017-08-25,95.99,96.43,93.89,94.64,797995,0.0
2017-08-28,95.36,96.29,95.26,95.83,982352,0.0
2017-08-29,94.84,96.43,94.64,95.76,514490,0.0
2017-08-30,96.11,98.35,95.87,97.64,1111923,0.0
2017-08-31,98,98.45,97.2,97.79,907701,0.0
2017-09-01,97.77,97.91,95.341,95.88,1452690,0.0
2017-09-05,95.68,97.3,94.68,97.08,1450784,0.0
2017-09-06,97.52,98.15,95.4,95.84,681457,0.0
2017-09-07,96.2,100.15,95.91,99.51,1473439,0.0
2017-09-08,100.32,100.32,98.77,99.64,931305,0.0
2017-09-11,100.49,101.4,99.4036,100.1,1275663,0.0
2017-09-12,100.74,100.9717,98.25,99.94,1011724,0.0
2017-09-13,99.83,100.14,98.667,98.78,717122,0.0
2017-09-14,98.79,99.9,97.93,99.37,603725,0.0
2017-09-15,99.41,100.39,98.88,100.33,1070794,0.0
2017-09-18,100.81,101.87,100.72,100.81,828980,0.0
2017-09-19,101.78,102.78,100.601,102.38,889167,0.0
2017-09-20,102.45,103.28,101.25,102.97,979142,0.0
2017-09-21,102.89,102.95,100.51,101.72,972491,0.0
2017-09-22,101.37,103.04,101.07,102.83,1072871,0.0
2017-09-25,102.96,103.73,95.94,97.63,3543252,0.0
2017-09-26,98.07,98.475,96.78,97.47,1785264,0.0
2017-09-27,97.88,100.68,97.88,100.13,1354720,0.0
2017-09-28,100.2,101.38,99.21,100.89,784995,0.0
2017-09-29,101,102.28,100.74,102.23,1449645,0.0
2017-10-02,102.44,103,99.86,100.39,1109969,0.0
2017-10-03,100.43,101.1778,99.9,101.08,768913,0.0
2017-10-04,101.1,103.17,100,102.98,1173667,0.0
2017-10-05,103.2,104.64,102.29,104.5,1053578,0.0
2017-10-06,104.22,107.53,104.22,107.22,1403204,0.0
2017-10-09,105,105.18,102.47,104.12,2214942,0.0
2017-10-10,104.43,104.58,102.08,102.66,1445240,0.0
2017-10-11,102.58,104.79,102.31,103.57,825768,0.0
2017-10-12,103.47,104.34,102.79,103.45,655082,0.0
2017-10-13,104.19,104.75,103.55,104.62,893588,0.0
2017-10-16,105,105.26,104.38,104.75,566073,0.0
2017-10-17,104.59,104.82,103.27,103.9,579533,0.0
2017-10-18,105.02,105.37,104.1,104.59,704775,0.0
2017-10-19,103.59,104.81,102.1,104.56,679705,0.0
2017-10-20,104.98,105.29,104.57,104.93,533723,0.0
2017-10-23,105.65,105.87,104.45,105,526605,0.0
2017-10-24,105.37,105.86,104.8725,105.21,805255,0.0
2017-10-25,105.7,105.7,103.311,104.85,674615,0.0
2017-10-26,105,105.79,104.24,105.43,541487,0.0
2017-10-27,105.9,108.04,105.47,107.85,921791,0.0
2017-10-30,108.49,110,108.04,109.7,1303675,0.0
2017-10-31,110.01,110.86,108.99,110.65,1339022,0.0
2017-11-01,110.91,111.11,108.83,110.575,1202037,0.0
2017-11-02,110.39,110.77,108.5,108.51,1128253,0.0
2017-11-03,109.54,110.385,108.16,108.92,1657324,0.0
2017-11-06,109.46,109.61,106.23,107,2077233,0.0
2017-11-07,106.64,106.87,103.88,106.41,2844082,0.0
2017-11-08,120,120.62,116.35,117.64,6589060,0.0
2017-11-09,117.1,117.24,113.87,115.16,2554201,0.0
2017-11-10,114.91,115.9,114.055,115.68,1539718,0.0
2017-11-13,114.69,119.17,114.58,118.26,1993085,0.0
2017-11-14,118.25,119.28,117.35,118.89,1762837,0.0
2017-11-15,117.9,118.8,116.37,117.39,1192110,0.0
2017-11-16,118.95,119.71,118.1,118.89,1278752,0.0
2017-11-17,118.68,119.39,116.36,117.82,1451849,0.0
2017-11-20,118.1,118.35,117.05,117.4299,821766,0.0
2017-11-21,117.95,120.21,117.95,119.01,968455,0.0
2017-11-22,119.2,119.71,117.21,117.94,1078194,0.0
2017-11-24,118.03,118.4,117.585,117.87,551945,0.0
2017-11-27,118,118.15,116.5,117.75,1057926,0.0
2017-11-28,118.34,119.12,116.1,116.19,1356032,0.0
2017-11-29,115.37,115.9,108.41,111.45,3609204,0.0
2017-11-30,112.44,113.47,110.47,111.59,2000097,0.0
2017-12-01,111.05,112,107.805,110.75,2070972,0.0
2017-12-04,111.28,111.39,99.87,102.07,6080385,0.0
2017-12-05,101.43,105.41,100.56,104.2,3141996,0.0
2017-12-06,103.61,105.52,103.05,104.9,1544945,0.0
2017-12-07,104.72,108.27,104.58,106.56,1463763,0.0
2017-12-08,107.62,108.96,106.43,106.81,1454833,0.0
2017-12-11,107,108.4,105.69,108.22,1346843,0.0
2017-12-12,107.95,108.386,107.11,107.62,997776,0.0
2017-12-13,108,110.159,106.86,107.74,1208465,0.0
2017-12-14,107.33,110.58,107.245,109.03,1095364,0.0
2017-12-15,109.49,111.95,109.36,111.32,1597351,0.0
2017-12-18,113.8,114.46,108.96,110.3,1561504,0.0
2017-12-19,109.77,110.61,108.57,109.27,900213,0.0
2017-12-20,109.86,109.86,107.66,108.72,740997,0.0
2017-12-21,108.66,111.16,107.46,110.47,821847,0.0
2017-12-22,110.54,110.76,108.97,109.15,501985,0.0
2017-12-26,108.87,109.02,107.68,108.24,255902,0.0
2017-12-27,108.61,109.79,107.53,107.805,502613,0.0
2017-12-28,108.3,109.81,107.115,109.64,551157,0.0
2017-12-29,109.4,110.22,108.25,109.79,834438,0.0
2018-01-02,110.03,113.07,109.55,112.91,1095782,0.0
2018-01-03,113.47,114.699,112.74,113.87,1035969,0.0
2018-01-04,114.92,115.2835,112.59,114.03,932317,0.0
2018-01-05,114.91,117.1899,114.28,116.92,1117906,0.0
2018-01-08,116.5,120.18,115.11,117.35,1158258,0.0
2018-01-09,117.77,118.17,113.76,114.92,1269921,0.0
2018-01-10,113.92,115.76,113.15,115.53,1003175,0.0
2018-01-11,116.32,118.48,115.4,116.95,1090982,0.0
2018-01-12,116.95,118.9,115.85,117.27,1368983,0.0
2018-01-16,118.07,118.13,113.1,113.95,1324507,0.0
2018-01-17,114.7,116.97,113.72,116.08,1116955,0.0
2018-01-18,115.78,118.2,114.46,117.26,1035911,0.0
2018-01-19,117.71,118.61,117.23,118.03,679872,0.0
2018-01-22,117.77,119.43,116.92,118.4,841685,0.0
2018-01-23,118.33,118.92,116.41,116.82,1352299,0.0
2018-01-24,117.34,117.34,114.54,116.25,1251449,0.0
2018-01-25,116.74,117.81,115.47,117.24,568745,0.0
2018-01-26,117.97,119.37,116.8198,119.37,920533,0.0
2018-01-29,119,122.21,118.7,119.31,1789574,0.0
2018-01-30,117.5,120.58,116.67,118.33,1248191,0.0
2018-01-31,120.99,127.77,120.99,126.66,3029244,0.0
2018-02-01,126.85,129.25,119.05,124.65,4163049,0.0
2018-02-02,123.13,125.43,120.51,121.67,1762330,0.0
2018-02-05,119.86,123.32,116.391,117.33,2025135,0.0
2018-02-06,113,118.33,113,118.26,2825458,0.0
2018-02-07,118.77,120.34,116.75,117.26,2568576,0.0
2018-02-08,112,115.6,103.22,103.5,6504188,0.0
2018-02-09,105.5,109.09,102.16,108.45,4354498,0.0
2018-02-12,109.29,112.24,108.7,109.9,2299102,0.0
2018-02-13,108.53,109.305,106.73,107.77,1735524,0.0
2018-02-14,106.98,108.85,106.29,106.55,2023075,0.0
2018-02-15,107.59,108.85,105.65,108.15,1993579,0.0
2018-02-16,108.11,108.97,106.65,107.05,1403752,0.0
2018-02-20,106.44,108.32,106.44,107.49,862416,0.0
2018-02-21,107.6,110.27,107.59,108.57,1318538,0.0
2018-02-22,108.99,109.865,108.1,108.64,779276,0.0
2018-02-23,109.57,111.84,108.5,111.64,974335,0.0
2018-02-26,112.6,115.44,112.52,114.59,1342280,0.0
2018-02-27,114.32,115.12,112.21,112.23,714861,0.0
2018-02-28,113.55,114.17,111.8,111.84,1134199,0.0
2018-03-01,111.61,112.99,106.8814,107.56,1804585,0.0
2018-03-02,106.84,111.21,105.81,110.75,1375237,0.0
2018-03-05,110.03,112.82,109.43,111.97,817585,0.0
2018-03-06,112.38,112.97,109.05,110.68,1345905,0.0
2018-03-07,109.62,111.39,108.25,110.95,1436220,0.0
2018-03-08,111.61,113.73,110.21,113.56,2734883,0.0
2018-03-09,114.48,116.83,113.59,116.61,1991415,0.0
2018-03-12,115.85,117.35,113.89,115.74,2982767,0.0
2018-03-13,116.5,116.58,111.97,113.5,2943502,0.0
2018-03-14,111.57,111.63,106.1,109.23,4207979,0.0
2018-03-15,109.35,110.4,107.84,108.9,2644807,0.0
2018-03-16,108.94,109.72,106.25,107.42,3616646,0.0
2018-03-19,106.39,107.01,102.54,104.51,3601097,0.0
2018-03-20,105.34,106.51,104.36,105.22,1907346,0.0
2018-03-21,105.01,106.065,103.88,104.73,1582725,0.0
2018-03-22,103.4,104.7481,102.26,102.39,2062210,0.0
2018-03-23,102.29,103.87,99.64,99.7,1658995,0.0
2018-03-26,101.78,103.27,101.63,103.1,1607970,0.0
2018-03-27,103.63,104.2,97.71,98.04,2695982,0.0
2018-03-28,97.69,98.85,95.54,97.43,3252329,0.0
2018-03-29,98.09,99.77,95.92,97.78,2188677,0.0
2018-04-02,96.32,96.99,93.92,95.9,3286622,0.0
2018-04-03,96.65,96.78,93.42,95.86,1841114,0.0
2018-04-04,93.49,97.38,92.81,96.97,2230803,0.0
2018-04-05,99.2,100.59,97.956,98.62,2303502,0.0
2018-04-06,97.87,98.41,93.9,94.63,1471085,0.0
2018-04-09,95.21,97.62,95.021,96.51,1587590,0.0
2018-04-10,98.52,99.19,96.62,97.64,1378838,0.0
2018-04-11,96.76,97.95,96.4701,96.63,883753,0.0
2018-04-12,96.82,98.96,96.47,97.84,1280949,0.0
2018-04-13,98.81,99,96.59,97.2,855179,0.0
2018-04-16,97.93,98.87,97.27,98.47,732219,0.0
2018-04-17,99.54,102.49,99.29,102.22,1486407,0.0
2018-04-18,102.04,103.145,100.95,102.49,918083,0.0
2018-04-19,101.61,102.17,99.96,100.79,854949,0.0
2018-04-20,100.37,100.76,97.28,98.4,1354139,0.0
2018-04-23,98.56,100.08,97.5,98.13,792625,0.0
2018-04-24,98.79,99.9072,95.54,96.39,1109938,0.0
2018-04-25,96.53,97.11,94.59,96.23,885505,0.0
2018-04-26,97.1,99.88,97.1,99.189,1202229,0.0
2018-04-27,99.97,100.08,97.32,98.63,659938,0.0
2018-04-30,100.42,100.63,98.2,99.72,898837,0.0
2018-05-01,99.37,104.37,99.17,104.3,2208963,0.0
2018-05-02,104.05,106.42,103.69,104.88,2089723,0.0
2018-05-03,104.25,110.82,98.86,105.1,7957300,0.0
2018-05-04,104.04,110,104.04,108.759,1913632,0.0
2018-05-07,110.28,110.84,107.79,110.25,1681893,0.0
2018-05-08,110.42,112.455,109.67,111.31,1970478,0.0
2018-05-09,113.18,117.39,111.935,116,2439124,0.0
2018-05-10,116.68,117.4,115.37,117.06,1441190,0.0
2018-05-11,117.15,117.37,115.35,116.08,999891,0.0
2018-05-14,116.9399,117.09,113.65,114.4,1832166,0.0
2018-05-15,113.22,113.815,111.94,113.48,1552529,0.0
2018-05-16,113.51,114.95,112.43,113.07,2396993,0.0
2018-05-17,113.33,118.91,112.51,113.87,5235546,0.0
2018-05-18,113,116,112.71,115.82,2114715,0.0
2018-05-21,116.57,118.44,113.9,115.98,1752872,0.0
2018-05-22,115.96,116.49,113,113.26,944469,0.0
2018-05-23,112.1,112.89,111.16,112.61,1481559,0.0
2018-05-24,112.41,112.61,109.86,112.08,1180983,0.0
2018-05-25,111.87,112.75,111.28,112.02,686562,0.0
2018-05-29,110.8,111.84,109.73,110.78,1592114,0.0
2018-05-30,111.52,111.95,109.92,110.63,811300,0.0
2018-05-31,110.89,114.04,110.19,112.12,1404703,0.0
2018-06-01,112.55,114.87,111.31,114.53,1059920,0.0
2018-06-04,114.26,115.75,112.757,113.7,1080120,0.0
2018-06-05,111.43,113.9988,111.09,113.24,1840639,0.0
2018-06-06,113.92,114.32,112.11,112.58,1019968,0.0
2018-06-07,112.6,113.77,111.71,113.41,817201,0.0
2018-06-08,113.07,114.77,112.01,113.43,758154,0.0
2018-06-11,113.78,114.94,112.93,113.32,823559,0.0
2018-06-12,113.33,114.79,113.21,114.7,1267238,0.0
2018-06-13,114.77,119.38,114.77,118.44,2520413,0.0
2018-06-14,119.21,123.1,118.88,121.8275,2507230,0.0
2018-06-15,121.15,123.189,120.38,121.52,1769614,0.0
2018-06-18,120.86,120.92,119.391,120.76,873042,0.0
2018-06-19,118.91,120.02,116.47,117.94,1053340,0.0
2018-06-20,118.89,119.05,117.18,118.01,1042931,0.0
2018-06-21,118.05,118.56,115.831,116.5,923140,0.0
2018-06-22,117,118.51,115.2,116.96,1437800,0.0
2018-06-25,115.64,117.19,113.79,116.73,1937085,0.0
2018-06-26,117.7,119.29,115.8,115.91,1564736,0.0
2018-06-27,116.41,117.23,113.95,113.95,1304020,0.0
2018-06-28,113.95,118.98,113.52,118.07,1825177,0.0
2018-06-29,118.82,120.3,118.27,118.36,965413,0.0
2018-07-02,117.87,120.21,117,119.87,771064,0.0
2018-07-03,120,120,117.77,118.17,665190,0.0
2018-07-05,119.1,121,118.66,120.82,1158349,0.0
2018-07-06,120.91,123.63,120.541,123.44,1048500,0.0
2018-07-09,124.43,124.43,120.06,121.96,842958,0.0
2018-07-10,121.97,122.37,119.31,121.14,894042,0.0
2018-07-11,120.38,124.34,120.01,122.75,1158188,0.0
2018-07-12,123.27,126.5736,123.27,126.24,932256,0.0
2018-07-13,126.5,126.75,124.807,126.36,683762,0.0
2018-07-16,126.25,126.89,125.67,125.9,651582,0.0
2018-07-17,124.6,127.92,124.51,126.73,1177232,0.0
2018-07-18,126.55,127.615,125.85,126.81,1202555,0.0
2018-07-19,127.54,128.24,126.61,127.42,1058896,0.0
2018-07-20,127.01,128.18,126.09,126.61,775095,0.0
2018-07-23,126.51,127.12,125.11,126.81,812961,0.0
2018-07-24,127.84,127.84,123.41,125.16,1669036,0.0
2018-07-25,125.64,128.7,124.55,127.86,1287608,0.0
2018-07-26,127.59,127.67,124.89,125.31,899028,0.0
2018-07-27,124.01,125.47,120.99,122.58,1677204,0.0
2018-07-30,122.23,122.43,112.55,113.12,2927736,0.0
2018-07-31,113.75,115.71,112.43,113.02,1821445,0.0
2018-08-01,112.34,115.96,111.92,112.23,1736014,0.0
2018-08-02,111.785,113.79,111.0674,113.16,2436527,0.0
2018-08-03,129.47,130.43,122.09,123.4,6606217,0.0
2018-08-06,122.8,123.88,120,121.35,2363625,0.0
2018-08-07,121.31,122.905,119.86,122.25,1371201,0.0
2018-08-08,122.07,125.62,121.16,124.96,1606166,0.0
2018-08-09,125.39,125.85,123.86,125.2,1264926,0.0
2018-08-10,124.4,130,124.4,128.79,2198000,0.0
2018-08-13,129.07,131.77,127.91,128.09,1311907,0.0
2018-08-14,128.93,130.2,127.13,129.08,771617,0.0
2018-08-15,127.58,128.61,124.45,125.94,1708365,0.0
2018-08-16,127.33,127.33,124.89,125.93,846278,0.0
2018-08-17,125.26,126.1301,123.6,124.31,751443,0.0
2018-08-20,124.65,125.6,122.29,124.88,1233223,0.0
2018-08-21,125.33,126.9,124.37,126.43,1022156,0.0
2018-08-22,126.04,130.43,125.9,129.24,1353430,0.0
2018-08-23,129.4,131.52,128.14,130.68,1382473,0.0
2018-08-24,131.66,134.63,131.27,134.02,1433258,0.0
2018-08-27,135.26,135.9,132.741,133.37,827311,0.0
2018-08-28,133.85,134.34,132.12,133.66,676632,0.0
2018-08-29,135.22,138.63,134.77,136.08,1514774,0.0
2018-08-30,136,138.65,134.54,134.64,1435463,0.0
2018-08-31,133.57,133.93,130.51,133.56,1606070,0.0
2018-09-04,133.18,135.48,131.53,134.54,887025,0.0
2018-09-05,134.3,134.45,127.57,128.9,1279247,0.0
